Gene	SG1	SG2	SG3
AT3G23530	34.09961686	42.91187739	22.98850575
AT3G23540	35.74380165	30.78512397	33.47107438
AT3G23560	41.17647059	36.47058824	22.35294118
AT3G23580	30.59210526	27.63157895	41.77631579
AT3G23590	23.29545455	53.59848485	23.10606061
AT3G23600	39.81403212	31.78360101	28.40236686
AT3G23605	5.263157895	32.05741627	62.67942584
AT3G23620	18.01470588	40.44117647	41.54411765
AT3G23660	36.66666667	24.16666667	39.16666667
AT3G23690	34.04940924	31.25671321	34.69387755
AT3G23700	36.63919953	24.4555621	38.90523838
AT3G23710	28.48837209	40.69767442	30.81395349
AT3G23730	12.05542725	55.42725173	32.51732102
AT3G23750	26.26459144	33.46303502	40.27237354
AT3G23790	20.90032154	62.37942122	16.72025723
AT3G23810	20.43668122	23.930131	55.63318777
AT3G23820	29.16188289	33.29506315	37.54305396
AT3G23880	54.94092374	20.19334049	24.86573577
AT3G23900	30.76923077	38.70192308	30.52884615
AT3G23910	35.23489933	58.05369128	6.711409396
AT3G23920	39.70353478	35.5986317	24.69783352
AT3G23940	28	42.4	29.6
AT3G23980	32.93172691	23.69477912	43.37349398
AT3G23990	33.33333333	32.61904762	34.04761905
AT3G24010	27.57009346	25.70093458	46.72897196
AT3G24020	35.90504451	29.3768546	34.71810089
AT3G24040	21.53284672	41.97080292	36.49635036
AT3G24050	43.66576819	32.0754717	24.25876011
AT3G24070	31.18712274	47.88732394	20.92555332
AT3G24080	30.12987013	34.80519481	35.06493506
AT3G24090	33.50515464	48.96907216	17.5257732
AT3G24110	31.74603175	21.42857143	46.82539683
AT3G24140	45.04672897	28.59813084	26.35514019
AT3G24150	28.23529412	34.11764706	37.64705882
AT3G24160	36.148382	32.43883189	31.41278611
AT3G24170	28.48360656	17.21311475	54.30327869
AT3G24180	17.42286751	12.34119782	70.23593466
AT3G24190	21.06446777	43.40329835	35.53223388
AT3G24200	39.69465649	36.64122137	23.66412214
AT3G24315	15.17027864	51.08359133	33.74613003
AT3G24320	18.6440678	45.76271186	35.59322034
AT3G24350	28.93401015	42.1319797	28.93401015
AT3G24430	13.96731055	68.79643388	17.23625557
AT3G24490	20.67594433	39.96023857	39.3638171
AT3G24500	3.03030303	10.81547179	86.15422518
AT3G24503	30.81570997	23.56495468	45.61933535
AT3G24520	25.78947368	31.57894737	42.63157895
AT3G24530	40.30100334	39.29765886	20.40133779
AT3G24550	28.8961039	33.11688312	37.98701299
AT3G24560	26.04166667	20.83333333	53.125
AT3G24570	36.79245283	41.69811321	21.50943396
AT3G24590	37.62575453	27.36418511	35.01006036
AT3G24630	50.45045045	32.20720721	17.34234234
AT3G24660	30.34482759	42.06896552	27.5862069
AT3G24670	44.61538462	30	25.38461538
AT3G24715	32.60869565	32.60869565	34.7826087
AT3G24730	25	53.47222222	21.52777778
AT3G24740	49.94219653	16.06936416	33.98843931
AT3G24760	28.99207248	55.94563986	15.06228766
AT3G24770	29.6836983	43.87672344	26.43957826
AT3G24800	33.97790055	29.00552486	37.01657459
AT3G24820	38.65546218	34.45378151	26.8907563
AT3G24830	34.20011306	33.86093838	31.93894856
AT3G24840	36.45833333	28.125	35.41666667
AT3G24860	17.96875	26.82291667	55.20833333
AT3G24880	35.21126761	33.8028169	30.98591549
AT3G25040	30.76923077	19.23076923	50
AT3G25070	39.74358974	30.44871795	29.80769231
AT3G25110	40.76433121	32.48407643	26.75159236
AT3G25120	38.02816901	28.52112676	33.45070423
AT3G25140	34.86894361	30.10325655	35.02779984
AT3G25150	25.43859649	37.28070175	37.28070175
AT3G25210	27.46478873	29.57746479	42.95774648
AT3G25220	42.41758242	30.98901099	26.59340659
AT3G25230	36.83397683	30.42471042	32.74131274
AT3G25410	47.39970282	21.24814264	31.35215453
AT3G25430	39	13	48
AT3G25440	25.84269663	30.33707865	43.82022472
AT3G25470	37.39130435	22.60869565	40
AT3G25480	18.14159292	25.22123894	56.63716814
AT3G25500	33.9869281	41.17647059	24.83660131
AT3G25520	29.62025316	37.40506329	32.97468354
AT3G25530	43.09021113	21.6890595	35.22072937
AT2G04240	40.58891455	23.55658199	35.85450346
AT2G04270	21.88552189	37.71043771	40.4040404
AT2G04280	32.97101449	21.37681159	45.65217391
AT2G04305	56.37982196	24.62908012	18.99109792
AT2G04340	23.34801762	27.75330396	48.89867841
AT2G04350	36.0125261	32.35908142	31.62839248
AT2G04520	41.24417649	44.0120581	14.74376542
AT2G04540	20.23346304	47.85992218	31.90661479
AT2G04550	43.62657092	33.21364452	23.15978456
AT2G04570	36.4990689	28.86405959	34.63687151
AT2G04650	56.33802817	25.35211268	18.30985915
AT2G04660	49.23076923	20.76923077	30
AT2G04690	44.41656211	22.20828105	33.37515684
AT2G04700	9.433962264	44.33962264	46.22641509
AT2G04740	43.80165289	23.96694215	32.23140496
AT2G04780	34.44444444	33.33333333	32.22222222
AT2G04795	42.5862069	19.56896552	37.84482759
AT2G04842	39.25581395	35.81395349	24.93023256
AT2G04845	24.20634921	11.11111111	64.68253968
AT2G04865	41.89189189	5.255255255	52.85285285
AT2G04880	37.5	33.33333333	29.16666667
AT2G04890	29.00943396	27.35849057	43.63207547
AT2G04900	12.53731343	52.43781095	35.02487562
AT2G04940	25.72815534	30.09708738	44.17475728
AT2G05100	33.50318253	27.08408393	39.41273354
AT2G05120	23.66863905	26.03550296	50.29585799
AT2G05170	25.55970149	35.26119403	39.17910448
AT2G05230	38	39.71428571	22.28571429
AT2G05260	51.36363636	15	33.63636364
AT2G05310	33.54037267	35.76604555	30.69358178
AT2G05530	26.23655914	47.31182796	26.4516129
AT2G05590	20.73863636	34.375	44.88636364
AT2G05620	32.41538598	33.32148885	34.26312517
AT2G05630	33.99044205	27.71804062	38.29151732
AT2G05710	29.86842105	46.97368421	23.15789474
AT2G05755	24.13793103	43.44827586	32.4137931
AT2G05790	35.71428571	23.46938776	40.81632653
AT2G05920	29.8600311	49.9222395	20.21772939
AT2G05940	17.03056769	44.97816594	37.99126638
AT2G06000	31.27572016	48.14814815	20.57613169
AT2G06005	23	44	33
AT2G06010	47.5	22.5	30
AT2G06025	27.67962309	25.67726737	46.64310954
AT2G06210	20.99447514	25.41436464	53.59116022
AT2G06255	59.92446496	26.9827948	13.09274024
AT2G06510	39.3442623	36.8852459	23.7704918
AT2G06520	36.65288476	27.99651605	35.3505992
AT2G06530	30.57471264	30.57471264	38.85057471
AT2G06850	63.49892009	31.42548596	5.075593952
AT2G06990	36.55172414	22.75862069	40.68965517
AT2G07050	31.08465608	31.21693122	37.6984127
AT2G07180	25.99118943	21.14537445	52.86343612
AT2G07340	27.23404255	42.12765957	30.63829787
AT2G07360	49.76076555	23.92344498	26.31578947
AT2G13360	15.58320473	37.08526235	47.33153292
AT2G13370	25.97014925	30.44776119	43.58208955
AT2G13440	28.45188285	16.31799163	55.23012552
AT2G13540	21.65605096	54.14012739	24.20382166
AT2G13560	20.08032129	63.45381526	16.46586345
AT2G13650	42.85714286	28.57142857	28.57142857
AT2G13820	36.70886076	39.24050633	24.05063291
AT2G13840	35.24305556	12.15277778	52.60416667
AT2G14045	21.47239264	42.53578732	35.99182004
AT2G14110	52.67379679	14.17112299	33.15508021
AT2G14120	25.17241379	58.96551724	15.86206897
AT2G14170	39.64444444	42.48888889	17.86666667
AT2G14255	34.39153439	58.73015873	6.878306878
AT2G14260	62.42990654	20.56074766	17.00934579
AT2G14520	30.1369863	50.68493151	19.17808219
AT2G14530	19.40298507	51.49253731	29.10447761
AT2G14620	35.29411765	38.65546218	26.05042017
AT2G14680	8.308605341	13.05637982	78.63501484
AT2G14720	33.19057816	38.54389722	28.26552463
AT2G14835	37.42690058	33.91812865	28.65497076
AT2G14850	25.76064909	39.95943205	34.27991886
AT2G14860	44	26	30
AT2G14880	29.23076923	16.48351648	54.28571429
AT2G14900	44.28571429	12.14285714	43.57142857
AT2G14910	25.45473125	48.17085633	26.37441243
AT2G15090	19.80874317	62.02185792	18.16939891
AT2G15230	15.51116334	68.39012926	16.0987074
AT2G15240	32.45823389	40.09546539	27.44630072
AT2G15270	34.23423423	36.26126126	29.5045045
AT2G15290	36.01398601	35.31468531	28.67132867
AT2G15320	52.29357798	30.88685015	16.81957187
AT2G15530	31.05413105	36.46723647	32.47863248
AT2G15560	21.09704641	48.31223629	30.5907173
AT2G15570	29.56656347	41.33126935	29.10216718
AT2G15580	33.21428571	39.17582418	27.60989011
AT2G15620	32.50688705	30.3030303	37.19008264
AT2G15680	26.99619772	35.23447402	37.76932826
AT2G15690	29.69432314	38.86462882	31.44104803
AT2G15695	29.62577963	41.47609148	28.8981289
AT2G15730	21.42857143	52.5974026	25.97402597
AT2G15820	51.25	23.33333333	25.41666667
AT2G15860	33.14285714	37.14285714	29.71428571
AT2G15890	43.46793349	25.08313539	31.44893112
AT2G15900	27.06766917	43.60902256	29.32330827
AT2G15960	35.34339623	22.92075472	41.73584906
AT2G15970	30.46975229	37.39267739	32.13757031
AT2G15980	17.91044776	50	32.08955224
AT2G16050	21.12676056	53.87323944	25
AT2G16070	22.09302326	33.26873385	44.63824289
AT2G16250	25.88235294	52.94117647	21.17647059
AT2G16280	22.15025907	18.17789292	59.67184801
AT2G16370	32.63157895	31.05263158	36.31578947
AT2G16400	40.54054054	20.81081081	38.64864865
AT2G16405	29.3040293	42.12454212	28.57142857
AT2G16430	33.81962865	38.46153846	27.71883289
AT2G16460	42.85714286	31.74603175	25.3968254
AT2G16485	29.67581047	27.93017456	42.39401496
AT2G16500	52.88448107	17.57228663	29.5432323
AT2G16530	54.19354839	14.83870968	30.96774194
AT2G16595	31.78807947	19.53642384	48.67549669
AT2G16630	34.67153285	23.90510949	41.42335766
AT2G16640	28.31168831	38.44155844	33.24675325
AT2G16650	33.61344538	25.21008403	41.17647059
AT2G16660	14.75409836	43.44262295	41.80327869
AT2G16700	23.46938776	55.91836735	20.6122449
AT2G16710	32.69961977	25.85551331	41.44486692
AT2G16720	53.99761337	8.233890215	37.76849642
AT2G16770	46.40718563	22.75449102	30.83832335
AT2G16780	15.95744681	28.72340426	55.31914894
AT2G16790	26.39405204	16.72862454	56.87732342
AT2G16800	30.52959502	45.79439252	23.67601246
AT2G16860	20.28469751	57.29537367	22.41992883
AT2G16880	9.722222222	59.72222222	30.55555556
AT2G16890	28.66972477	18.80733945	52.52293578
AT2G16900	14.89726027	38.52739726	46.57534247
AT2G16920	44.92753623	35.74879227	19.3236715
AT2G16950	50.84745763	19.7740113	29.37853107
AT2G17020	34.57076566	38.28306265	27.14617169
AT2G17030	41.6	33.2	25.2
AT2G17190	25.55831266	43.42431762	31.01736973
AT2G17200	30.13910355	42.50386399	27.35703246
AT2G17220	35.50295858	22.6035503	41.89349112
AT2G17230	21.39534884	45.73643411	32.86821705
AT2G17240	15.34320323	56.39300135	28.26379542
AT2G17250	25.65217391	20	54.34782609
AT2G17260	43.24324324	22.7027027	34.05405405
AT2G17350	29.13907285	23.57615894	47.28476821
AT2G17360	31.31370328	34.48471121	34.2015855
AT2G17370	39.71631206	37.58865248	22.69503546
AT2G17380	66.34538153	15.42168675	18.23293173
AT2G17390	39.66623877	28.88318357	31.45057766
AT2G17410	29.84189723	37.1541502	33.00395257
AT2G17420	26.78571429	33.03571429	40.17857143
AT2G17440	49.7382199	37.17277487	13.08900524
AT2G17442	42.35294118	27.05882353	30.58823529
AT2G17450	37.63919822	21.15812918	41.20267261
AT2G17480	24.23208191	37.20136519	38.5665529
AT2G17500	25.5489022	19.36127745	55.08982036
AT2G17510	41.27906977	36.62790698	22.09302326
AT2G17520	36.40684411	33.07984791	30.51330798
AT2G17530	45.89041096	28.08219178	26.02739726
AT2G17540	37.73913043	30.08695652	32.17391304
AT2G17550	34.765625	28.7109375	36.5234375
AT2G17560	28.30051058	40.77315828	30.92633115
AT2G17570	44.07582938	28.43601896	27.48815166
AT2G17580	28.73563218	33.33333333	37.93103448
AT2G17630	11.56462585	47.61904762	40.81632653
AT2G17695	38.24257426	51.60891089	10.14851485
AT2G17700	30.23255814	22.09302326	47.6744186
AT2G17705	35.43897216	33.29764454	31.2633833
AT2G17710	41.65605096	33.82165605	24.52229299
AT2G17720	19.89528796	56.02094241	24.08376963
AT2G17730	28.20512821	26.66666667	45.12820513
AT2G17760	38.29787234	30.05319149	31.64893617
AT2G17780	19.04761905	29.52380952	51.42857143
AT2G17787	48.52941176	22.42647059	29.04411765
AT2G17790	37.41496599	27.89115646	34.69387755
AT2G17800	39.26829268	30.97560976	29.75609756
AT2G17840	19.16807195	24.22709387	56.60483418
AT2G17870	14.86199575	57.53715499	27.60084926
AT2G17880	44.1509434	39.78436658	16.06469003
AT2G17930	38.33333333	32.5	29.16666667
AT2G17970	35.71428571	26.19047619	38.0952381
AT2G17972	32.34597156	31.51658768	36.13744076
AT2G17975	28.8590604	26.17449664	44.96644295
AT2G17980	32.81733746	30.95975232	36.22291022
AT2G17990	27.04918033	25.92213115	47.02868852
AT2G18020	29.8735119	31.17559524	38.95089286
AT2G18030	26.47554806	47.04890388	26.47554806
AT2G18040	44.41340782	24.16201117	31.42458101
AT2G18090	23.11557789	44.84924623	32.03517588
AT2G18110	35.395189	26.16970658	38.43510441
AT2G18160	29.58556302	32.75646135	37.65797563
AT2G18170	24.71910112	35.6741573	39.60674157
AT2G18193	38.43283582	10.82089552	50.74626866
AT2G18220	42.96875	27.34375	29.6875
AT2G18230	24.38596491	32.98245614	42.63157895
AT2G18240	51.3215859	21.8061674	26.8722467
AT2G18245	31.02310231	41.58415842	27.39273927
AT2G18250	46.41509434	11.69811321	41.88679245
AT2G18280	30.39647577	36.29955947	33.30396476
AT2G18290	58.36177474	33.10580205	8.532423208
AT2G18300	28.7250996	41.83266932	29.44223108
AT2G18350	31.5	30.75	37.75
AT2G18390	47.19101124	19.1011236	33.70786517
AT2G18400	14.34599156	53.58649789	32.06751055
AT2G18410	21.27659574	38.29787234	40.42553191
AT2G18500	24.81203008	41.35338346	33.83458647
AT2G18510	22.10526316	47.36842105	30.52631579
AT2G18570	4.443145279	37.73750365	57.81935107
AT2G18600	36.875	36.25	26.875
AT2G18630	58.45272206	28.36676218	13.18051576
AT2G18670	42.54545455	9.454545455	48
AT2G18700	18.31896552	45.90517241	35.77586207
AT2G18710	24.64285714	25	50.35714286
AT2G18730	24.81203008	36.09022556	39.09774436
AT2G18740	31.48558758	33.92461197	34.58980044
AT2G18750	26.27314815	47.10648148	26.62037037
AT2G18760	25	47.14285714	27.85714286
AT2G18790	17.16738197	62.44635193	20.38626609
AT2G18840	42.99065421	42.99065421	14.01869159
AT2G18860	15.61561562	42.49249249	41.89189189
AT2G18876	19.78021978	13.84615385	66.37362637
AT2G18900	34.50704225	41.54929577	23.94366197
AT2G18910	26.68810289	40.19292605	33.11897106
AT2G18915	34.42265795	33.76906318	31.80827887
AT2G18940	55.7195572	31.5498155	12.73062731
AT2G18950	61.37931034	17.93103448	20.68965517
AT2G18960	32.36175429	35.05856715	32.57967856
AT2G18990	29.91803279	34.42622951	35.6557377
AT2G19080	42.06642066	32.47232472	25.46125461
AT2G19120	27.27272727	44.62809917	28.09917355
AT2G19130	65.04854369	7.766990291	27.18446602
AT2G19160	37.5	33.06451613	29.43548387
AT2G19180	43.76383764	26.7896679	29.44649446
AT2G19260	21.17647059	38.82352941	40
AT2G19270	21.10671937	17.6284585	61.26482213
AT2G19340	31.20879121	37.36263736	31.42857143
AT2G19390	50	30.24691358	19.75308642
AT2G19430	30.37974684	40.50632911	29.11392405
AT2G19450	16.25	67.5	16.25
AT2G19470	34.61538462	30.76923077	34.61538462
AT2G19520	28.87788779	23.26732673	47.85478548
AT2G19540	22.4	26.88	50.72
AT2G19560	43.38842975	21.48760331	35.12396694
AT2G19570	47.43443558	31.58494869	20.98061574
AT2G19600	24.61538462	40	35.38461538
AT2G19620	15.06849315	51.14155251	33.78995434
AT2G19640	47.32142857	32.14285714	20.53571429
AT2G19680	42.14046823	41.80602007	16.05351171
AT2G19710	34.90566038	30.18867925	34.90566038
AT2G19730	28.75426621	21.50170648	49.7440273
AT2G19740	21.76923077	48.84615385	29.38461538
AT2G19750	22.25705329	37.61755486	40.12539185
AT2G19760	32.78943279	27.38927739	39.82128982
AT2G19780	24.89959839	28.51405622	46.58634538
AT2G19800	9.137055838	62.43654822	28.42639594
AT2G19830	10.3021978	69.50549451	20.19230769
AT2G19860	27.20930233	35.11627907	37.6744186
AT2G19870	29.73977695	27.50929368	42.75092937
AT2G19880	26.21359223	33.98058252	39.80582524
AT2G19910	34.375	31.25	34.375
AT2G19940	57.36040609	22.33502538	20.30456853
AT2G19950	25.42372881	38.55932203	36.01694915
AT2G20000	24.46808511	38.29787234	37.23404255
AT2G20010	23.07692308	40.44665012	36.4764268
AT2G20050	45.85152838	24.59970888	29.54876274
AT2G20060	60.54421769	29.93197279	9.523809524
AT2G20100	28.57142857	44.80519481	26.62337662
AT2G20140	34.64788732	25.07042254	40.28169014
AT2G20180	29.95594714	51.54185022	18.50220264
AT2G20190	27.20763723	39.14081146	33.65155131
AT2G20210	28.93081761	26.10062893	44.96855346
AT2G20230	17.27343145	42.06041828	40.66615027
AT2G20240	31.03448276	20.68965517	48.27586207
AT2G20260	51.22342559	28.23906939	20.53750501
AT2G20270	35.65217391	37.97101449	26.37681159
AT2G20280	32.74725275	22.63736264	44.61538462
AT2G20290	20.33898305	59.3220339	20.33898305
AT2G20310	34.36619718	28.45070423	37.18309859
AT2G20320	17.61363636	53.97727273	28.40909091
AT2G20330	37.79193206	36.30573248	25.90233546
AT2G20360	33.64779874	22.64150943	43.71069182
AT2G20370	21.51394422	45.81673307	32.66932271
AT2G20390	55.2238806	22.3880597	22.3880597
AT2G20400	37.09677419	29.03225806	33.87096774
AT2G20420	24.56445993	40.76655052	34.66898955
AT2G20470	37.14285714	22.85714286	40
AT2G20480	23.1884058	51.44927536	25.36231884
AT2G20495	24.27184466	41.74757282	33.98058252
AT2G20500	47.96610169	23.38983051	28.6440678
AT2G20530	25.06265664	36.09022556	38.84711779
AT2G20560	38.91752577	41.36597938	19.71649485
AT2G20570	39.05982906	28.67521368	32.26495726
AT2G20580	41.33986928	31.69934641	26.96078431
AT2G20630	22.61437908	19.08496732	58.30065359
AT2G20670	37.95707472	40.42130366	21.62162162
AT2G20690	57.9582876	22.0636663	19.9780461
AT2G20720	30.76923077	31.90883191	37.32193732
AT2G20725	30.12820513	21.15384615	48.71794872
AT2G20740	41.83486239	16.88073394	41.28440367
AT2G20760	25.97087379	23.05825243	50.97087379
AT2G20820	33.11111111	34.14814815	32.74074074
AT2G20830	33.28631876	30.60648801	36.10719323
AT2G20920	41.11006585	30.85606773	28.03386642
AT2G20930	27.20588235	29.90196078	42.89215686
AT2G20940	27.07581227	33.93501805	38.98916968
AT2G20990	28.88257576	33.61742424	37.5
AT2G21060	33.58281809	15.61991539	50.79726651
AT2G21070	40.22556391	27.06766917	32.70676692
AT2G21080	28.31325301	22.89156627	48.79518072
AT2G21120	34.33242507	26.15803815	39.50953678
AT2G21140	15.04424779	62.15760641	22.79814581
AT2G21150	30.85714286	40	29.14285714
AT2G21160	35.97464342	25.35657686	38.66877971
AT2G21170	47.82326186	26.1208577	26.05588044
AT2G21180	15.60538117	11.65919283	72.73542601
AT2G21185	25.53897181	32.50414594	41.95688226
AT2G21190	27.12418301	33.33333333	39.54248366
AT2G21195	22.22222222	67.97385621	9.803921569
AT2G21230	31.00558659	28.49162011	40.5027933
AT2G21240	44.12763069	29.05634759	26.81602172
AT2G21260	40.61393152	34.35655254	25.02951594
AT2G21270	27.77777778	43.61702128	28.60520095
AT2G21280	23.35526316	49.01315789	27.63157895
AT2G21290	40.66193853	48.22695035	11.11111111
AT2G21320	44.01709402	20.2991453	35.68376068
AT2G21330	30.19686353	28.21154488	41.59159159
AT2G21340	45.42857143	25.14285714	29.42857143
AT2G21370	16.40146879	66.21787026	17.38066095
AT2G21380	13	21	66
AT2G21385	33.24468085	30.31914894	36.43617021
AT2G21410	48.55491329	32.3699422	19.07514451
AT2G21440	21.42857143	33.83458647	44.73684211
AT2G21470	37.90087464	32.06997085	30.02915452
AT2G21500	24.5398773	54.60122699	20.85889571
AT2G21520	35.37414966	28.27988338	36.34596696
AT2G21530	24.85659656	21.79732314	53.34608031
AT2G21540	26.75159236	50.95541401	22.29299363
AT2G21560	34.40860215	21.72043011	43.87096774
AT2G21580	24.38130156	31.98900092	43.62969753
AT2G21600	41.25475285	23.00380228	35.74144487
AT2G21620	23.5483871	53.22580645	23.22580645
AT2G21630	35.625	37.5	26.875
AT2G21660	38.01070724	28.67474406	33.3145487
AT2G21710	28.34645669	19.68503937	51.96850394
AT2G21780	50.6993007	9.440559441	39.86013986
AT2G21790	44.70588235	36.47058824	18.82352941
AT2G21800	9.589041096	56.16438356	34.24657534
AT2G21860	36.36363636	13.13131313	50.50505051
AT2G21870	42.20183486	25.68807339	32.11009174
AT2G21940	30.74433657	44.33656958	24.91909385
AT2G21950	51.24309392	23.75690608	25
AT2G21960	24.2881072	41.20603015	34.50586265
AT2G21970	58.08720113	30.45007032	11.46272855
AT2G22010	29.22465209	32.80318091	37.972167
AT2G22090	22.28187919	49.12751678	28.59060403
AT2G22120	37.23404255	34.04255319	28.72340426
AT2G22125	21.91011236	50	28.08988764
AT2G22140	33.76623377	25.97402597	40.25974026
AT2G22170	37.63493621	39.49950932	22.86555447
AT2G22240	49.9158856	22.30233117	27.78178323
